letter	frequency
CD3POSCD20LOWINTCELLS	0.126132853962967
CD5POSCD11BPOSBCELLS	11.0120699268772
CD43POSCD69NEGCD27POSCD20POSB1BCELLS	6.44436515553871
CD27POSCD43POSBCELLS	9.97268842554772
CD5POSCD11BNEGBCELLS	4.96167727448706
CD5NEGCD11BPOSBCELLS	8.73726279485885
CD5NEGCD11BNEGBCELLS	5.60011405432152
